id,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,total,percent_of_total,percent_excluding_air
minecraft:sugar_cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1981,738,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4906,0.0000590266,0.0000683024
minecraft:cut_sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,0,0,0,17,33,25,24,28,24,20,18,49,76,58,48,112,103,120,121,98,84,207,200,217,260,253,231,298,302,231,200,135,122,118,93,51,46,24,34,13,19,7,6,6,29,8,6,17,27,13,60,5,29,44,7,0,41,56,19,34,16,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,1,6,10,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664,0.0000561149,0.0000649333
minecraft:chest,0,0,0,0,0,0,0,0,0,4,58,51,80,62,73,60,80,65,61,67,61,68,98,124,101,56,49,39,51,58,45,59,56,55,50,62,33,41,55,46,66,43,61,39,71,63,72,89,72,65,45,70,45,50,66,74,54,59,53,28,41,39,21,30,23,7,6,9,5,7,13,15,17,7,3,6,8,7,12,12,4,10,13,3,22,9,18,24,12,8,4,14,11,7,17,8,9,8,8,14,13,22,22,25,26,19,18,15,15,15,20,33,50,46,40,31,29,29,21,14,14,12,11,17,27,15,13,35,35,12,17,9,5,8,9,7,8,9,7,2,9,6,4,17,4,9,5,7,3,6,8,5,6,1,1,14,3,5,1,13,8,0,1,4,2,0,3,10,0,1,5,5,4,4,1,2,2,2,0,2,0,3,0,0,0,1,0,2,5,3,0,9,1,0,4,4,1,5,1,0,0,2,1,3,2,4,1,1,1,0,1,0,4,2,4,0,5,2,1,0,0,0,0,2,0,2,0,2,1,0,2,3,0,0,2,3,2,2,1,2,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634,0.000055754,0.0000645156
minecraft:wheat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,226,39,31,53,82,35,79,45,46,31,62,90,28,83,59,28,71,140,36,52,31,43,58,35,35,100,93,38,17,18,27,54,54,53,50,17,41,3,0,1,0,6,18,15,10,81,22,4,33,19,23,35,21,21,20,16,14,15,12,68,13,35,62,42,36,17,1,8,13,6,16,17,13,27,100,71,49,32,30,12,7,12,6,2,9,21,12,4,8,25,19,6,3,5,4,1,1,7,2,3,6,6,0,0,0,27,22,1,0,0,0,11,1,5,4,1,0,0,0,0,0,13,5,7,12,20,13,16,12,1,2,1,2,1,0,1,1,0,0,0,0,0,0,1,0,1,5,3,2,3,4,7,18,63,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4198,0.0000505083,0.0000584455
minecraft:cornflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,51,25,43,33,22,20,29,51,27,18,17,19,27,40,21,16,16,15,12,10,11,17,18,11,8,13,17,23,20,16,16,12,15,20,22,21,14,11,13,11,10,11,16,21,7,6,6,7,16,15,14,21,24,6,9,24,13,15,24,27,22,18,35,37,45,30,27,24,25,24,10,13,44,33,46,33,41,37,27,49,30,26,32,73,80,43,36,41,29,33,51,68,75,43,44,54,32,27,25,36,32,48,60,40,70,62,84,67,26,34,16,9,15,108,38,66,73,58,43,7,7,8,15,15,18,15,13,17,10,14,17,19,14,17,11,5,4,2,4,4,5,6,4,5,4,2,1,1,5,1,0,0,2,8,17,1,8,6,14,6,1,7,0,0,2,2,4,7,5,31,36,18,7,0,1,1,1,5,1,1,0,0,0,0,3,0,1,1,0,1,1,4,2,24,13,6,6,3,2,0,1,0,0,1,0,0,0,0,0,4,2,7,10,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4192,0.0000504361,0.000058362
minecraft:infested_stone_bricks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,11,9,17,1,2,3,2,2,3,1,27,11,37,19,62,26,76,25,112,32,60,38,84,15,94,46,125,55,146,59,106,32,79,30,46,39,35,32,55,25,97,122,73,46,169,131,72,49,89,54,67,98,32,37,52,49,12,52,26,22,37,54,7,66,35,23,146,92,67,62,131,34,43,32,37,18,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967,0.000047729,0.0000552295
minecraft:spawner,0,0,0,0,0,1,1,0,1,7,38,36,58,53,54,45,63,54,59,47,48,62,75,87,77,53,39,37,48,49,52,53,48,46,37,52,27,40,47,45,53,42,54,32,61,59,72,73,66,62,52,59,56,41,57,69,50,56,49,29,33,37,30,36,23,18,23,18,19,17,21,22,18,15,12,15,19,17,19,18,14,19,27,14,25,22,23,24,18,18,17,25,23,14,20,15,15,20,18,20,15,15,17,6,10,10,10,8,6,3,1,1,0,1,1,0,0,0,3,0,1,1,1,1,4,0,0,6,6,3,7,5,1,4,5,4,5,2,2,1,4,4,2,6,1,3,2,3,1,2,3,3,3,0,1,6,1,2,1,8,2,0,1,1,1,0,3,7,0,0,3,2,2,2,1,0,1,0,0,1,0,2,0,0,0,1,0,1,2,1,0,4,0,0,2,2,0,2,1,0,0,1,0,1,1,2,1,0,0,0,0,0,2,1,2,0,3,1,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,0.0000451302,0.0000522223
minecraft:jungle_planks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,34,38,46,89,35,37,62,47,40,29,56,37,47,25,116,169,177,203,314,221,193,170,151,171,168,222,236,253,116,72,41,19,11,1,1,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716,0.0000447091,0.000051735
minecraft:acacia_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,9,290,272,115,113,97,54,50,45,36,77,92,25,74,34,49,51,63,49,40,18,50,36,36,84,52,40,46,98,86,28,12,41,30,40,31,8,0,46,38,0,2,2,2,0,0,46,46,0,0,0,23,39,24,26,18,16,16,0,0,2,5,2,18,27,37,25,18,14,0,0,3,0,10,23,0,72,87,58,48,20,0,0,0,0,0,0,16,8,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,28,20,18,22,5,1,40,18,40,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536,0.0000425434,0.000049229
minecraft:dark_prismarine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,496,96,238,300,989,24,96,231,488,48,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3454,0.0000415568,0.0000480874
minecraft:smooth_sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,62,35,74,59,49,20,40,134,41,133,92,58,148,59,80,70,38,64,63,62,32,28,15,39,19,2,1,1,1,1,3,9,8,22,3,2,5,6,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,47,103,101,82,41,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,1,0,0,0,1,40,25,123,31,26,4,2,7,19,62,25,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,4,1,10,250,138,86,25,57,44,21,13,0,0,0,0,0,0,13,67,2,0,0,0,0,0,1,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,0.0000397641,0.000046013
minecraft:acacia_planks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,43,5,61,261,159,53,86,71,63,34,34,39,56,74,16,105,29,61,50,48,52,26,37,41,25,26,75,33,30,31,73,47,33,1,42,29,30,15,1,0,38,25,0,4,12,0,0,0,38,31,0,0,0,20,25,10,21,20,15,15,0,0,8,0,11,12,15,28,15,14,6,0,0,0,3,3,21,0,67,65,35,48,15,0,0,0,0,0,0,10,8,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,25,15,36,13,13,0,38,22,35,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283,0.0000394994,0.0000457067
minecraft:peony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,138,104,79,54,54,71,53,35,51,48,27,17,27,50,47,40,51,41,27,19,22,32,27,21,34,33,24,36,47,37,23,37,47,31,12,18,29,31,39,31,14,9,12,18,20,16,8,9,18,14,10,10,7,12,16,13,7,7,16,20,13,10,19,21,14,14,15,13,18,19,13,11,15,31,37,36,37,26,29,54,58,29,9,12,17,9,0,0,0,1,3,7,12,19,20,18,26,32,24,10,2,0,0,2,6,8,9,11,13,15,8,0,0,5,7,3,2,9,14,8,2,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,3,1,1,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,1,10,15,13,10,5,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,2,2,1,2,4,3,1,1,0,0,0,0,0,0,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0.0000359983,0.0000416553
minecraft:rose_bush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,111,74,72,75,96,116,73,50,44,33,30,31,37,40,44,36,23,33,37,38,58,57,34,24,18,9,11,30,44,27,12,14,26,34,21,20,23,17,11,9,10,10,12,8,3,5,12,17,17,20,23,19,14,37,61,53,39,24,9,18,26,17,12,9,6,7,11,7,3,2,4,11,14,16,17,12,11,16,13,4,7,13,7,9,14,7,4,8,6,2,2,5,8,14,14,6,2,6,12,10,6,5,3,0,0,24,24,2,13,16,6,2,2,29,52,26,5,12,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,1,0,0,0,0,0,0,1,1,2,2,0,0,1,2,7,8,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,0.0000329663,0.0000381469
minecraft:spore_blossom,0,0,0,0,0,0,0,0,0,0,0,2,4,5,3,4,6,8,15,8,10,8,12,13,16,19,16,32,21,26,24,20,32,37,31,41,36,38,54,40,45,43,48,54,61,46,55,53,89,89,80,70,67,69,75,62,76,62,84,65,66,72,65,46,55,24,27,22,15,15,12,10,15,19,11,7,6,8,5,2,8,6,7,6,4,6,6,5,4,7,7,2,4,3,7,2,7,2,5,3,1,1,1,0,2,2,3,0,1,1,2,1,2,1,1,0,0,1,2,3,1,1,0,2,2,2,0,1,0,6,2,0,4,1,1,4,4,2,4,6,6,5,3,7,6,4,6,9,4,5,4,2,2,3,2,6,3,3,2,5,6,3,2,4,1,3,4,2,3,2,1,2,2,0,1,0,2,3,3,1,1,2,3,3,2,1,3,0,2,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706,0.0000325572,0.0000376735
minecraft:lilac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,111,111,89,63,44,51,56,50,62,55,37,43,31,38,54,48,42,48,35,22,36,30,17,14,25,31,56,76,45,32,26,20,18,11,12,22,24,15,13,12,12,13,14,10,7,14,30,31,17,24,28,22,14,10,12,16,19,32,37,19,16,29,24,11,12,15,16,16,18,16,11,8,11,25,44,42,26,15,6,6,5,3,7,4,3,3,1,1,0,3,7,7,6,4,1,0,0,0,1,3,5,5,2,1,2,5,6,3,3,12,13,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,3,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,11,15,8,6,2,0,0,0,0,0,0,1,3,2,0,0,4,8,9,11,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686,0.0000323166,0.0000373951
